"entity_id","domain","state","friendly_name","device_class","unit_of_measurement"
"select.vaca_69fad94ca_wake_word_sound_2","select","havpe","Great Room Controls Wake word sound","",""
"select.vaca_69fad94ca_screen_timeout_2","select","120","Great Room Controls Screen timeout","",""
"switch.vaca_69fad94ca_mute_2","switch","off","Great Room Controls Mute","",""
"switch.vaca_69fad94ca_screen_2","switch","on","Great Room Controls Screen","",""
"switch.vaca_69fad94ca_swipe_to_refresh_2","switch","off","Great Room Controls Swipe to refresh","",""
"switch.vaca_69fad94ca_auto_brightness_2","switch","on","Great Room Controls Auto brightness","",""
"switch.vaca_69fad94ca_screen_always_on_2","switch","off","Great Room Controls Screen always on","",""
"switch.vaca_69fad94ca_dark_mode_2","switch","on","Great Room Controls Dark mode","",""
"switch.vaca_69fad94ca_on_screen_diagnostics_2","switch","off","Great Room Controls On screen diagnostics","",""
"switch.vaca_69fad94ca_continue_conversation_2","switch","on","Great Room Controls Continue conversation","",""
"switch.vaca_69fad94ca_alarm_2","switch","off","Great Room Controls Alarm","",""
"switch.vaca_69fad94ca_screen_on_with_wake_word_2","switch","on","Great Room Controls Screen on with wake word","",""
"switch.vaca_69fad94ca_advanced_gain_control_2","switch","off","Great Room Controls Advanced gain control","",""
"switch.vaca_69fad94ca_voice_enhancer_2","switch","off","Great Room Controls Voice enhancer","",""
"switch.vaca_69fad94ca_screen_saver_2","switch","off","Great Room Controls Screen saver","",""
"switch.vaca_69fad94ca_do_not_disturb_2","switch","off","Great Room Controls Do not disturb","",""
"switch.vaca_69fad94ca_screen_on_with_bump_2","switch","on","Great Room Controls Screen on with bump","",""
"switch.vaca_69fad94ca_screen_on_with_proximity_2","switch","on","Great Room Controls Screen on with proximity","",""
"switch.vaca_69fad94ca_motion_detection_2","switch","off","Great Room Controls Motion detection","",""
"switch.vaca_69fad94ca_screen_on_with_motion_2","switch","on","Great Room Controls Screen on with motion","",""
"media_player.vaca_69fad94ca_media_player_2","media_player","idle","Great Room Controls Media Player","speaker",""
"number.vaca_69fad94ca_mic_gain_2","number","0","Great Room Controls Mic gain","",""
"number.vaca_69fad94ca_voice_volume_2","number","5","Great Room Controls Voice volume","",""
"number.vaca_69fad94ca_music_volume_2","number","5","Great Room Controls Music volume","",""
"number.vaca_69fad94ca_ducking_volume_2","number","1","Great Room Controls Ducking volume","",""
"number.vaca_69fad94ca_screen_brightness_2","number","71","Great Room Controls Screen brightness","",""
"number.vaca_69fad94ca_wake_word_threshold_2","number","6","Great Room Controls Wake word threshold","",""
"number.vaca_69fad94ca_zoom_level_2","number","0.7","Great Room Controls Zoom level","",""
"number.vaca_69fad94ca_motion_detection_sensitivity_2","number","70","Great Room Controls Motion detection sensitivity","",""
"number.vaca_69fad94ca_bump_sensitivity_2","number","8","Great Room Controls Bump sensitivity","",""
"sensor.vaca_69fad94ca_stt_2","sensor","unknown","Great Room Controls STT","",""
"sensor.vaca_69fad94ca_tts_2","sensor","unknown","Great Room Controls TTS","",""
"sensor.vaca_69fad94ca_intent_2","sensor","unknown","Great Room Controls Intent","",""
"sensor.vaca_69fad94ca_orientation_2","sensor","landscape","Great Room Controls Orientation","",""
"sensor.vaca_69fad94ca_current_path_2","sensor","/command-center/lights","Great Room Controls Current path","",""
"sensor.vaca_69fad94ca_app_version_2","sensor","0.9.2","Great Room Controls App version","",""
"sensor.vaca_69fad94ca_battery_2","sensor","100","Great Room Controls Battery","battery","%"
"sensor.vaca_69fad94ca_light_level_2","sensor","0","Great Room Controls Light level","illuminance","lx"
"sensor.kit","sensor","","Kit","",""
"assist_satellite.vaca_1517ff42a","assist_satellite","idle","firetab","",""
"binary_sensor.vaca_1517ff42a_screen","binary_sensor","off","firetab Screen","",""
"binary_sensor.vaca_1517ff42a_battery_charging","binary_sensor","off","firetab Battery charging","battery_charging",""
"binary_sensor.vaca_1517ff42a_motion","binary_sensor","off","firetab Motion","motion",""
"button.vaca_1517ff42a_wake","button","unknown","firetab Wake","",""
"button.vaca_1517ff42a_refresh","button","unknown","firetab Refresh","",""
"button.vaca_1517ff42a_sleep_screen","button","unknown","firetab Sleep screen","",""
"button.vaca_1517ff42a_wake_screen","button","unknown","firetab Wake screen","",""
"select.vaca_1517ff42a_assistant","select","Kitchen Vaca Agent ","firetab Assistant","",""
"select.vaca_1517ff42a_noise_suppression_level","select","off","firetab Noise suppression level","",""
"select.vaca_1517ff42a_finished_speaking_detection","select","default","firetab Finished speaking detection","",""
"select.vaca_1517ff42a_wake_word","select","None","firetab Wake word","",""
"select.vaca_1517ff42a_wake_word_sound","select","havpe","firetab Wake word sound","",""
"select.vaca_1517ff42a_screen_timeout","select","300","firetab Screen timeout","",""
"switch.vaca_1517ff42a_mute","switch","off","firetab Mute","",""
"switch.vaca_1517ff42a_screen","switch","off","firetab Screen","",""
"switch.vaca_1517ff42a_swipe_to_refresh","switch","on","firetab Swipe to refresh","",""
"switch.vaca_1517ff42a_auto_brightness","switch","on","firetab Auto brightness","",""
"switch.vaca_1517ff42a_screen_always_on","switch","off","firetab Screen always on","",""
"switch.vaca_1517ff42a_dark_mode","switch","on","firetab Dark mode","",""
"switch.vaca_1517ff42a_on_screen_diagnostics","switch","off","firetab On screen diagnostics","",""
"switch.vaca_1517ff42a_continue_conversation","switch","on","firetab Continue conversation","",""
"switch.vaca_1517ff42a_alarm","switch","off","firetab Alarm","",""
"switch.vaca_1517ff42a_screen_on_with_wake_word","switch","on","firetab Screen on with wake word","",""
"switch.vaca_1517ff42a_advanced_gain_control","switch","off","firetab Advanced gain control","",""
"switch.vaca_1517ff42a_voice_enhancer","switch","off","firetab Voice enhancer","",""
"switch.vaca_1517ff42a_screen_saver","switch","off","firetab Screen saver","",""
"switch.vaca_1517ff42a_do_not_disturb","switch","off","firetab Do not disturb","",""
"switch.vaca_1517ff42a_screen_on_with_bump","switch","on","firetab Screen on with bump","",""
"switch.vaca_1517ff42a_motion_detection","switch","on","firetab Motion detection","",""
"switch.vaca_1517ff42a_screen_on_with_motion","switch","off","firetab Screen on with motion","",""
"media_player.vaca_1517ff42a_media_player","media_player","idle","firetab Media Player","speaker",""
"number.vaca_1517ff42a_mic_gain","number","0","firetab Mic gain","",""
"number.vaca_1517ff42a_voice_volume","number","5","firetab Voice volume","",""
"number.vaca_1517ff42a_music_volume","number","5","firetab Music volume","",""
"number.vaca_1517ff42a_ducking_volume","number","1","firetab Ducking volume","",""
"number.vaca_1517ff42a_screen_brightness","number","50","firetab Screen brightness","",""
"number.vaca_1517ff42a_wake_word_threshold","number","6","firetab Wake word threshold","",""
"number.vaca_1517ff42a_zoom_level","number","0.2","firetab Zoom level","",""
"number.vaca_1517ff42a_motion_detection_sensitivity","number","70","firetab Motion detection sensitivity","",""
"number.vaca_1517ff42a_bump_sensitivity","number","8","firetab Bump sensitivity","",""
"sensor.vaca_1517ff42a_stt","sensor","unknown","firetab STT","",""
"sensor.vaca_1517ff42a_tts","sensor","unknown","firetab TTS","",""
"sensor.vaca_1517ff42a_intent","sensor","unknown","firetab Intent","",""
"sensor.vaca_1517ff42a_orientation","sensor","portrait","firetab Orientation","",""
"sensor.vaca_1517ff42a_current_path","sensor","/command-center/lights","firetab Current path","",""
"sensor.vaca_1517ff42a_app_version","sensor","0.9.2","firetab App version","",""
"sensor.vaca_1517ff42a_battery","sensor","1","firetab Battery","battery","%"
"sensor.vaca_1517ff42a_last_motion","sensor","2026-02-26T04:06:20+00:00","firetab Last motion","timestamp",""
